,reference,token,lemma
771,5.4,πλείονας,πλείων
772,5.4,ὑπήνεγκεν,ὑποφέρω
773,5.4,πόνους,πόνος
774,5.4,καὶ,καί
775,5.4,οὕτω,οὕτως
776,5.4,μαρτυρήσας,μαρτυρέω
777,5.4,ἐπορεύθη,
778,5.4,εἰς,εἰς
779,5.4,τὸν,ὁ
780,5.4,ὀφειλόμενον,ὀφείλω
781,5.4,τόπον,τόπος
782,5.4,τῆς,ὁ
783,5.4,δόξης,
784,5.4,διὰ,διά
785,5.4,ζῆλον,ζῆλος
786,5.4,καὶ,καί
787,5.4,ἔριν,ἔρις
788,5.4,Παῦλος,Παῦλος
789,5.4,ὑπομονῆς,ὑπομονή
790,5.4,βραβεῖον,βραβεῖον
791,5.5,ὑπέδειξεν,ὑποδείκνυμι
792,5.5,ἑπτάκις,ἑπτάκις
793,5.5,δεσμὰ,δεσμός
794,5.5,φορέσας,
795,5.5,φυγαδευθείς,φυγαδεύω
796,5.5,λιθασθείς,λιθάζω
797,5.6,κήρυξ,
798,5.6,γενόμενος,γίγνομαι
799,5.6,ἔν,
800,5.6,τε,τε
801,5.6,τῇ,
802,5.6,ἀνατολῇ,ἀνατολή
803,5.6,καὶ,καί
804,5.6,ἐν,
805,5.6,τῇ,
806,5.6,δύσει,
807,5.6,τὸ,ὁ
808,5.6,γενναῖον,γενναῖος
809,5.6,τῆς,ὁ
810,5.6,πίστεως,πίστις
811,5.6,αὐτοῦ,
812,5.6,κλέος,κλέος
813,5.6,ἔλαβεν,
814,5.6,δικαιοσύνην,δικαιοσύνη
815,5.6,διδάξας,διδάσκω
816,5.6,ὅλον,
817,5.6,τὸν,ὁ
818,5.6,κόσμον,κόσμος
819,5.6,καὶ,καί
820,5.7,ἐπὶ,ἐπί
821,5.7,τὸ,ὁ
822,5.7,τέρμα,τέρμα
823,5.7,τῆς,ὁ
824,5.7,δύσεως,δύσις
825,5.7,ἐλθὼν,ἔρχομαι
826,5.7,καὶ,καί
827,5.7,μαρτυρήσας,μαρτυρέω
828,5.7,ἐπὶ,ἐπί
829,5.7,τῶν,ὁ
830,5.7,ἡγουμένων,ἡγέομαι
831,5.7,οὕτως,οὕτως
832,5.7,ἀπηλλάγη,ἀπαλλαξείω
833,5.7,τοῦ,
834,5.7,κόσμου,κόσμος
835,5.7,καὶ,καί
836,5.7,εἰς,εἰς
837,5.7,τὸν,ὁ
838,5.7,ἅγιον,ἅγιος
839,5.7,τόπον,τόπος
840,5.7,ἀνελήμφθη,
841,5.7,ὑπομονῆς,ὑπομονή
842,5.7,γενόμενος,γίγνομαι
843,5.7,μέγιστος,μέγας
844,5.7,ὑπογραμμός,ὑπογραμμός
845,5.7,Τούτοις,οὗτος
846,5.7,τοῖς,ὁ
847,5.7,ἀνδράσιν,ἀνήρ
848,5.7,ὁσίως,
849,5.7,πολιτευσαμένοις,πολιτεύω
850,6.1,συνηθροίσθη,συναθροίζω
851,6.1,πολὺ,πολύς
852,6.1,πλῆθος,πλῆθος
853,6.1,ἐκλεκτῶν,
854,6.1,οἵτινες,ὅστις
855,6.1,πολλαῖς,πολύς
856,6.1,αἰκίαις,αἰκία
857,6.1,καὶ,καί
858,6.1,βασάνοις,βάσανος
859,6.1,διὰ,διά
860,6.1,ζῆλος,ζῆλος
861,6.1,παθόντες,πάσχω
862,6.1,ὑπόδειγμα,ὑπόδειγμα
863,6.1,κάλλιστον,καλός
864,6.1,ἐγένοντο,γίγνομαι
865,6.1,ἐν,
866,6.1,ἡμῖν,ἐγώ
867,6.1,διὰ,διά
868,6.1,ζῆλος,ζῆλος
869,6.1,διωχθεῖσαι,διώκω
870,6.1,γυναῖκες,γυνή
871,6.1,Δαναΐδες,Δαναίδες
872,6.1,καὶ,καί
873,6.2,Δίρκαι,Δίρκη
874,6.2,αἰκίσματα,αἴκισμα
875,6.2,δεινὰ,δεινός
876,6.2,καὶ,καί
877,6.2,ἀνόσια,ἀνόσιος
878,6.2,παθοῦσαι,πάσχω
879,6.2,ἐπὶ,ἐπί
880,6.2,τὸν,ὁ
881,6.2,τῆς,ὁ
882,6.2,πίστεως,πίστις
883,6.2,βέβαιον,βέβαιος
884,6.2,δρόμον,δρόμος
885,6.2,κατήντησαν,κατά-ἀντάω
886,6.2,καὶ,καί
887,6.2,ἔλαβον,λαμβάνω
888,6.2,γέρας,γέρας
889,6.2,γενναῖον,γενναῖος
890,6.2,αἱ,ὁ
891,6.2,ἀσθενεῖς,
892,6.2,τῷ,
893,6.2,σώματι,σῶμα
894,6.2,ζῆλος,ζῆλος
895,6.2,ἀπηλλοτρίωσεν,ἀπαλλοτριόω
896,6.2,γαμετὰς,γαμετή
897,6.2,ἀνδρῶν,
898,6.2,καὶ,καί
899,6.2,ἠλλοίωσεν,ἀλλοιόω
900,6.3,τὸ,ὁ
901,6.3,ῥηθὲν,
902,6.3,ὑπὸ,ὑπό
903,6.3,τοῦ,
904,6.3,πατρὸς,πατήρ
905,6.3,ἡμῶν,
906,6.3,Ἀδάμ,
907,6.3,Τοῦτο,οὗτος
908,6.3,νῦν,νῦν
909,6.3,ὀστοῦν,ὀστέον
910,6.3,ἐκ,ἐκ
911,6.3,τῶν,ὁ
912,6.3,ὀστέων,ὀστέον
913,6.3,μου,ἐγώ
914,6.3,καὶ,καί
915,6.3,σὰρξ,σάρξ
916,6.3,ἐκ,ἐκ
917,6.3,τῆς,ὁ
918,6.3,σαρκός,σάρξ
919,6.3,μου,ἐγώ
920,6.3,ζῆλος,ζῆλος
921,6.3,καὶ,καί
922,6.3,ἔρις,ἔρις
923,6.3,πόλεις,
924,6.3,μεγάλας,μέγας
925,6.3,κατέστρεψεν,καταστρέφω
926,6.3,καὶ,καί
927,6.4,ἔθνη,ἔθνος
928,6.4,μεγάλα,μέγας
929,6.4,ἐξερίζωσεν,ἐκριζόω
930,6.4,Ταῦτα,οὗτος
931,6.4,ἀγαπητοί,ἀγαπητός
932,6.4,οὐ,οὐ
933,6.4,μόνον,μόνος
934,6.4,ὑμᾶς,
935,6.4,νουθετοῦντες,νουθετέω
936,6.4,ἐπιστέλλομεν,ἐπιστέλλω
937,7.1,ἀλλὰ,ἀλλά
938,7.1,καὶ,καί
939,7.1,ἑαυτοὺς,ἑαυτοῦ
940,7.1,ὑπομιμνήσκοντες,ὑπομιμνήσκω
941,7.1,ἐν,
942,7.1,γὰρ,γάρ
943,7.1,τῷ,
944,7.1,αὐτῷ,αὐτός
945,7.1,ἐσμὲν,εἰμί
946,7.1,σκάμματι,σκάμμα
947,7.1,καὶ,καί
948,7.1,ὁ,ὁ
949,7.1,αὐτὸς,αὐτός
950,7.1,ἡμῖν,ἐγώ
951,7.1,ἀγὼν,ἀγών
952,7.1,ἐπίκειται,ἐπίκειμαι
953,7.1,διὸ,διό
954,7.1,ἀπολίπωμεν,ἀπολιμπάνω
955,7.1,τὰς,ὁ
956,7.1,κενὰς,κενός
957,7.1,καὶ,καί
958,7.1,ματαίας,μάταιος
959,7.1,φροντίδας,φροντίς
960,7.2,καὶ,καί
961,7.2,ἔλθωμεν,ἔρχομαι
962,7.2,ἐπὶ,ἐπί
963,7.2,τὸν,ὁ
964,7.2,εὐκλεῆ,εὐκλεής
965,7.2,καὶ,καί
966,7.2,σεμνὸν,
967,7.2,τῆς,ὁ
968,7.2,παραδόσεως,παράδοσις
969,7.2,ἡμῶν,
970,7.2,κανόνα,κανών
971,7.2,καὶ,καί
972,7.2,ἴδωμεν,εἶδον
973,7.2,τί,
974,7.2,καλὸν,καλός
975,7.2,καὶ,καί
976,7.2,τί,
977,7.2,τερπνὸν,τερπνός
978,7.2,καὶ,καί
979,7.2,τί,
980,7.2,προσδεκτὸν,προσδεκτός
981,7.3,ἐνώπιον,ἐνώπιος
982,7.3,τοῦ,
983,7.3,ποιήσαντος,ποιέω
984,7.3,ἡμᾶς,
985,7.3,ἀτενίσωμεν,ἀτενίζω
986,7.3,εἰς,εἰς
987,7.3,τὸ,ὁ
988,7.3,αἷμα,αἷμα
989,7.3,τοῦ,
990,7.3,Χριστοῦ,χριστός
991,7.3,καὶ,καί
992,7.3,γνῶμεν,γιγνώσκω
993,7.3,ὡς,ὡς
994,7.3,ἔστιν,εἰμί
995,7.4,τίμιον,
996,7.4,τῷ,
997,7.4,πατρὶ,
998,7.4,αὐτοῦ,
999,7.4,ὅτι,
1000,7.4,διὰ,διά
1001,7.4,τὴν,ὁ
1002,7.4,ἡμετέραν,ἡμέτερος
1003,7.4,σωτηρίαν,σωτηρία
1004,7.4,ἐκχυθὲν,ἐκχέω
1005,7.4,παντὶ,πᾶς
1006,7.4,τῷ,
1007,7.4,κόσμῳ,κόσμος
1008,7.4,μετανοίας,μετάνοια
1009,7.4,χάριν,χάρις
1010,7.4,ὑπήνεγκεν,ὑποφέρω
1011,7.4,διέλθωμεν,διέρχομαι
1012,7.4,εἰς,εἰς
1013,7.4,τὰς,ὁ
1014,7.4,γενεὰς,γενεά
1015,7.4,πάσας,
1016,7.4,καὶ,καί
1017,7.4,καταμάθωμεν,καταμανθάνω
1018,7.4,ὅτι,
1019,7.5,ἐν,
1020,7.5,γενεᾷ,γενεά
1021,7.5,καὶ,καί
1022,7.5,γενεᾷ,γενεά
1023,7.5,μετανοίας,μετάνοια
1024,7.5,τόπον,τόπος
1025,7.5,ἔδωκεν,δίδωμι
1026,7.5,ὁ,ὁ
1027,7.5,δεσπότης,
1028,7.5,τοῖς,ὁ
1029,7.5,βουλομένοις,βούλομαι
1030,7.5,ἐπιστραφῆναι,ἐπιστρέφω
1031,7.5,ἐπ’,
1032,7.5,αὐτόν,αὐτός
1033,7.5,Νῶε,
1034,7.5,ἐκήρυξεν,κηρύσσω
1035,7.5,μετάνοιαν,μετάνοια
1036,7.5,καὶ,καί
1037,7.5,οἱ,
1038,7.5,ὑπακούσαντες,ὑπακούω
1039,7.5,ἐσώθησαν,
1040,7.6,Ἰωνᾶς,
1041,7.6,Νινευΐταις,
1042,7.6,καταστροφὴν,καταστροφή
1043,7.6,ἐκήρυξεν,κηρύσσω
1044,7.6,οἱ,
1045,7.6,δὲ,δέ
1046,7.6,μετανοήσαντες,μετανοέω
1047,7.7,ἐπὶ,ἐπί
1048,7.7,τοῖς,ὁ
1049,7.7,ἁμαρτήμασιν,ἁμάρτημα
1050,7.7,αὐτῶν,αὐτός
1051,7.7,ἐξιλάσαντο,ἐξιλάσκομαι
1052,7.7,τὸν,ὁ
1053,7.7,θεὸν,θεός
1054,7.7,ἱκετεύσαντες,ἱκετεύω
1055,7.7,καὶ,καί
1056,7.7,ἔλαβον,λαμβάνω
1057,7.7,σωτηρίαν,σωτηρία
1058,7.7,καίπερ,καίπερ
1059,7.7,ἀλλότριοι,ἀλλότριος
1060,7.7,τοῦ,
1061,7.7,θεοῦ,
1062,7.7,ὄντες,εἰμί
1063,7.7,Οἱ,
1064,7.7,λειτουργοὶ,λειτουργός
1065,7.7,τῆς,ὁ
1066,7.7,χάριτος,
1067,7.7,τοῦ,
1068,7.7,θεοῦ,
1069,7.7,διὰ,διά
1070,7.7,πνεύματος,πνεῦμα
1071,7.7,ἁγίου,ἅγιος
1072,7.7,περὶ,περί
1073,8.1,μετανοίας,μετάνοια
1074,8.1,ἐλάλησαν,λαλέω
1075,8.1,καὶ,καί
1076,8.1,αὐτὸς,αὐτός
1077,8.1,δὲ,δέ
1078,8.1,ὁ,ὁ
1079,8.1,δεσπότης,
1080,8.1,τῶν,ὁ
1081,8.1,ἁπάντων,ἅπας
1082,8.1,περὶ,περί
1083,8.1,μετανοίας,μετάνοια
1084,8.1,ἐλάλησεν,λαλέω
1085,8.2,μετὰ,μετά
1086,8.2,ὅρκου,
1087,8.2,Ζῶ,
1088,8.2,γὰρ,γάρ
1089,8.2,ἐγώ,ἐγώ
1090,8.2,λέγει,
1091,8.2,κύριος,
1092,8.2,οὐ,οὐ
1093,8.2,βούλομαι,βούλομαι
1094,8.2,τὸν,ὁ
1095,8.2,θάνατον,θάνατος
1096,8.2,τοῦ,
1097,8.2,ἁμαρτωλοῦ,ἁμαρτωλός
1098,8.2,ὡς,ὡς
1099,8.2,τὴν,ὁ
1100,8.2,μετάνοιαν,μετάνοια
1101,8.2,προστιθεὶς,προστίθημι
1102,8.2,καὶ,καί
1103,8.2,γνώμην,γνώμη
1104,8.2,ἀγαθήν,ἀγαθός
1105,8.2,Μετανοήσατε,μετανοέω
1106,8.2,οἶκος,οἶκος
1107,8.2,Ἰσραήλ,
1108,8.2,ἀπὸ,ἀπό
1109,8.2,τῆς,ὁ
1110,8.2,ἀνομίας,ἀνομία
1111,8.2,ὑμῶν,
1112,8.2,εἶπον,
1113,8.2,τοῖς,ὁ
1114,8.3,υἱοῖς,
1115,8.3,τοῦ,
1116,8.3,λαοῦ,λαός
1117,8.3,μου,ἐγώ
1118,8.3,Ἐὰν,ἐάν
1119,8.3,ὦσιν,
1120,8.3,αἱ,ὁ
1121,8.3,ἁμαρτίαι,ἁμαρτία
1122,8.3,ὑμῶν,
1123,8.3,ἀπὸ,ἀπό
1124,8.3,τῆς,ὁ
1125,8.3,γῆς,
1126,8.3,ἕως,
1127,8.3,τοῦ,
1128,8.3,οὐρανοῦ,
1129,8.3,καὶ,καί
1130,8.3,ἐὰν,ἐάν
1131,8.3,ὦσιν,
1132,8.3,πυρρότεραι,πυρρός
1133,8.3,κόκκου,κόκκος
1134,8.3,καὶ,καί
1135,8.3,μελανώτεραι,μελανός
1136,8.3,σάκκου,σάκκος
1137,8.3,καὶ,καί
1138,8.3,ἐπιστραφῆτε,ἐπιστρέφω
1139,8.3,πρός,πρός
1140,8.3,με,ἐγώ
1141,8.3,ἐξ,ἐκ
1142,8.3,ὅλης,
1143,8.3,τῆς,ὁ
1144,8.3,καρδίας,
1145,8.3,καὶ,καί
1146,8.3,εἴπητε,εἶπον
1147,8.3,Πάτερ,πατήρ
1148,8.3,ἐπακούσομαι,ἐπακούω
1149,8.3,ὑμῶν,
1150,8.3,ὡς,ὡς
1151,8.3,λαοῦ,λαός
1152,8.3,ἁγίου,ἅγιος
1153,8.3,καὶ,καί
1154,8.3,ἐν,
1155,8.3,ἑτέρῳ,ἕτερος
1156,8.3,τόπῳ,τόπος
1157,8.3,λέγει,
1158,8.3,οὕτως,οὕτως
1159,8.3,Λούσασθε,λούω
1160,8.3,καὶ,καί
1161,8.3,καθαροὶ,καθαρός
1162,8.3,γένεσθε,γίγνομαι
1163,8.4,ἀφέλεσθε,ἀφαιρέω
1164,8.4,τὰς,ὁ
1165,8.4,πονηρίας,πονηρία
1166,8.4,ἀπὸ,ἀπό
1167,8.4,τῶν,ὁ
1168,8.4,ψυχῶν,
1169,8.4,ὑμῶν,
1170,8.4,ἀπέναντι,ἀπέναντι
1171,8.4,τῶν,ὁ
1172,8.4,ὀφθαλμῶν,ὀφθαλμός
1173,8.4,μου,ἐγώ
1174,8.4,παύσασθε,παύω
1175,8.4,ἀπὸ,ἀπό
1176,8.4,τῶν,ὁ
1177,8.4,πονηριῶν,πονηρία
1178,8.4,ὑμῶν,
1179,8.4,μάθετε,μανθάνω
1180,8.4,καλὸν,καλός
1181,8.4,ποιεῖν,ποιέω
1182,8.4,ἐκζητήσατε,ἐκζητέω
1183,8.4,κρίσιν,κρίσις
1184,8.4,ῥύσασθε,ῥύομαι
1185,8.4,ἀδικούμενον,ἀδικέω
1186,8.4,κρίνατε,κρίνω
1187,8.4,ὀρφανῷ,ὀρφανός
1188,8.4,καὶ,καί
1189,8.4,δικαιώσατε,δικαιόω
1190,8.4,χήρᾳ,
1191,8.4,καὶ,καί
1192,8.4,δεῦτε,δεῦτε
1193,8.4,καὶ,καί
1194,8.4,διελεγχθῶμεν,διελέγχω
1195,8.4,λέγει,
1196,8.4,κύριος,
1197,8.4,καὶ,καί
1198,8.4,ἐὰν,ἐάν
1199,8.4,ὦσιν,
1200,8.4,αἱ,ὁ
1201,8.4,ἁμαρτίαι,ἁμαρτία
1202,8.4,ὑμῶν,
1203,8.4,ὡς,ὡς
1204,8.4,φοινικοῦν,φοινίκεος
1205,8.4,ὡς,ὡς
1206,8.4,χιόνα,χιών
1207,8.4,λευκανῶ,
1208,8.4,ἐὰν,ἐάν
1209,8.4,δὲ,δέ
1210,8.4,ὦσιν,
1211,8.4,ὡς,ὡς
1212,8.4,κόκκινον,κόκκινος
1213,8.4,ὡς,ὡς
1214,8.4,ἔριον,
1215,8.4,λευκανῶ,
1216,8.4,καὶ,καί
1217,8.4,ἐὰν,ἐάν
1218,8.4,θέλητε,ἐθέλω
1219,8.4,καὶ,καί
1220,8.4,εἰσακούσητέ,εἰσακούω
1221,8.4,μου,ἐγώ
1222,8.4,τὰ,
1223,8.4,ἀγαθὰ,ἀγαθός
1224,8.4,τῆς,ὁ
1225,8.4,γῆς,
1226,8.4,φάγεσθε,ἐσθίω
1227,8.4,ἐὰν,ἐάν
1228,8.4,δὲ,δέ
1229,8.4,μὴ,μή
1230,8.4,θέλητε,ἐθέλω
1231,8.4,μηδὲ,μηδέ
1232,8.4,εἰσακούσητέ,εἰσακούω
1233,8.4,μου,ἐγώ
1234,8.4,μάχαιρα,μάχαιρα
1235,8.4,ὑμᾶς,
1236,8.4,κατέδεται,
1237,8.4,τὸ,ὁ
1238,8.4,γὰρ,γάρ
1239,8.4,στόμα,στόμα
1240,8.4,κυρίου,
1241,8.4,ἐλάλησεν,λαλέω
1242,8.4,ταῦτα,οὗτος
1243,8.4,πάντας,πᾶς
1244,8.4,οὖν,οὖν
1245,8.4,τοὺς,ὁ
1246,8.4,ἀγαπητοὺς,ἀγαπητός
1247,8.4,αὐτοῦ,
1248,8.4,βουλόμενος,βούλομαι
1249,8.4,μετανοίας,μετάνοια
1250,8.4,μετασχεῖν,μετέχω
1251,8.5,ἐστήριξεν,στηρίζω
1252,8.5,τῷ,
1253,8.5,παντοκρατορικῷ,
1254,8.5,βουλήματι,βούλημα
1255,8.5,αὐτοῦ,
1256,8.5,Διὸ,διό
1257,8.5,ὑπακούσωμεν,ὑπακούω
1258,8.5,τῇ,
1259,8.5,μεγαλοπρεπεῖ,μεγαλοπρεπής
1260,8.5,καὶ,καί
1261,8.5,ἐνδόξῳ,ἔνδοξος
1262,8.5,βουλήσει,
1263,8.5,αὐτοῦ,
1264,8.5,καὶ,καί
1265,9.1,ἱκέται,ἱκέτης
1266,9.1,γενόμενοι,γίγνομαι
1267,9.1,τοῦ,
1268,9.1,ἐλέους,ἔλεος
1269,9.1,καὶ,καί
1270,9.1,τῆς,ὁ
1271,9.1,χρηστότητος,χρηστότης
1272,9.1,αὐτοῦ,
1273,9.1,προσπέσωμεν,προσπίτνω
1274,9.1,καὶ,καί
1275,9.1,ἐπιστρέψωμεν,ἐπιστρέφω
1276,9.1,ἐπὶ,ἐπί
1277,9.1,τοὺς,ὁ
1278,9.1,οἰκτιρμοὺς,οἰκτιρμός
1279,9.1,αὐτοῦ,
1280,9.1,ἀπολιπόντες,ἀπολιμπάνω
1281,9.1,τὴν,ὁ
1282,9.1,ματαιοπονίαν,ματαιοπονία
1283,9.1,τήν,ὁ
1284,9.1,τε,τε
1285,9.1,ἔριν,ἔρις
1286,9.1,καὶ,καί
1287,9.1,τὸ,ὁ
1288,9.1,εἰς,εἰς
1289,9.1,θάνατον,θάνατος
1290,9.1,ἄγον,ἄγω
1291,9.1,ζῆλος,ζῆλος
1292,9.1,ἀτενίσωμεν,ἀτενίζω
1293,9.1,εἰς,εἰς
1294,9.1,τοὺς,ὁ
1295,9.1,τελείως,
1296,9.1,λειτουργήσαντας,λειτουργέω
1297,9.1,τῇ,
1298,9.1,μεγαλοπρεπεῖ,μεγαλοπρεπής
1299,9.2,δόξῃ,
1300,9.2,αὐτοῦ,
1301,9.2,λάβωμεν,λαμβάνω
1302,9.2,Ἐνώχ,
1303,9.2,ὃς,
1304,9.2,ἐν,
1305,9.2,ὑπακοῇ,ὑπακοή
1306,9.2,δίκαιος,δίκαιος
1307,9.2,εὑρεθεὶς,εὑρίσκω
1308,9.2,μετετέθη,μετατίθημι
1309,9.2,καὶ,καί
1310,9.2,οὐχ,οὐ
1311,9.2,εὑρέθη,εὑρίσκω
1312,9.3,αὐτοῦ,
1313,9.3,θάνατος,θάνατος
1314,9.3,Νῶε,
1315,9.3,πιστὸς,
1316,9.3,εὑρεθεὶς,εὑρίσκω
1317,9.3,διὰ,διά
1318,9.3,τῆς,ὁ
1319,9.3,λειτουργίας,λειτουργία
1320,9.3,αὐτοῦ,
1321,9.3,παλιγγενεσίαν,παλιγγενεσία
1322,9.3,κόσμῳ,κόσμος
1323,9.4,ἐκήρυξεν,κηρύσσω
1324,9.4,καὶ,καί
1325,9.4,διέσωσεν,διασῴζω
1326,9.4,δι’,
1327,9.4,αὐτοῦ,
1328,9.4,ὁ,ὁ
1329,9.4,δεσπότης,
1330,9.4,τὰ,
1331,9.4,εἰσελθόντα,εἰσέρχομαι
1332,9.4,ἐν,
1333,9.4,ὁμονοίᾳ,ὁμόνοια
1334,9.4,ζῶα,
1335,9.4,εἰς,εἰς
1336,9.4,τὴν,ὁ
1337,9.4,κιβωτόν,κιβωτός
1338,9.4,Ἀβραάμ,
1339,9.4,ὁ,ὁ
1340,9.4,φίλος,φίλος
1341,9.4,προσαγορευθείς,προσαγορεύω
1342,9.4,πιστὸς,
1343,9.4,εὑρέθη,εὑρίσκω
1344,9.4,ἐν,
1345,9.4,τῷ,
1346,9.4,αὐτὸν,αὐτός
1347,9.4,ὑπήκοον,
1348,10.1,γενέσθαι,γίγνομαι
1349,10.1,τοῖς,ὁ
1350,10.1,ῥήμασιν,ῥῆμα
1351,10.1,τοῦ,
1352,10.1,θεοῦ,
1353,10.1,οὗτος,οὗτος
1354,10.1,δι’,
1355,10.1,ὑπακοῆς,ὑπακοή
1356,10.1,ἐξῆλθεν,ἐξέρχομαι
1357,10.1,ἐκ,ἐκ
1358,10.1,τῆς,ὁ
1359,10.1,γῆς,
1360,10.1,αὐτοῦ,
1361,10.1,καὶ,καί
1362,10.1,ἐκ,ἐκ
1363,10.1,τῆς,ὁ
1364,10.1,συγγενείας,συγγένεια
1365,10.1,αὐτοῦ,
1366,10.2,καὶ,καί
1367,10.2,ἐκ,ἐκ
1368,10.2,τοῦ,
1369,10.2,οἴκου,οἶκος
1370,10.2,τοῦ,
1371,10.2,πατρὸς,πατήρ
1372,10.2,αὐτοῦ,
1373,10.2,ὅπως,ὅπως
1374,10.2,γῆν,
1375,10.2,ὀλίγην,ὀλίγος
1376,10.2,καὶ,καί
1377,10.2,συγγένειαν,συγγένεια
1378,10.2,ἀσθενῆ,ἀσθενής
1379,10.2,καὶ,καί
1380,10.2,οἶκον,οἶκος
1381,10.2,μικρὸν,
1382,10.2,καταλιπὼν,καταλιμπάνω
1383,10.2,κληρονομήσῃ,κληρονομέω
1384,10.2,τὰς,ὁ
1385,10.2,ἐπαγγελίας,ἐπαγγελία
1386,10.2,τοῦ,
1387,10.2,θεοῦ,
1388,10.2,λέγει,
1389,10.2,γὰρ,γάρ
1390,10.2,αὐτῷ,αὐτός
1391,10.2,Ἄπελθε,ἀπέρχομαι
1392,10.2,ἐκ,ἐκ
1393,10.2,τῆς,ὁ
1394,10.2,γῆς,
1395,10.2,σου,σύ
1396,10.2,καὶ,καί
1397,10.2,ἐκ,ἐκ
1398,10.2,τῆς,ὁ
1399,10.2,συγγενείας,συγγένεια
1400,10.2,σου,σύ
1401,10.2,καὶ,καί
1402,10.2,ἐκ,ἐκ
1403,10.2,τοῦ,
1404,10.2,οἴκου,οἶκος
1405,10.2,τοῦ,
1406,10.2,πατρός,πατήρ
1407,10.3,σου,σύ
1408,10.3,εἰς,εἰς
1409,10.3,τὴν,ὁ
1410,10.3,γῆν,
1411,10.3,ἣν,ὅς
1412,10.3,ἄν,
1413,10.3,σοι,σύ
1414,10.3,δείξω,δείκνυμι
1415,10.3,καὶ,καί
1416,10.3,ποιήσω,ποιέω
1417,10.3,σε,σύ
1418,10.3,εἰς,εἰς
1419,10.3,ἔθνος,ἔθνος
1420,10.3,μέγα,μέγας
1421,10.3,καὶ,καί
1422,10.3,εὐλογήσω,εὐλογέω
1423,10.3,σε,σύ
1424,10.3,καὶ,καί
1425,10.3,μεγαλυνῶ,μεγαλύνω
1426,10.3,τὸ,ὁ
1427,10.3,ὄνομά,ὄνομα
1428,10.3,σου,σύ
1429,10.3,καὶ,καί
1430,10.3,ἔσῃ,
1431,10.3,εὐλογημένος,
1432,10.3,καὶ,καί
1433,10.3,εὐλογήσω,εὐλογέω
1434,10.3,τοὺς,ὁ
1435,10.3,εὐλογοῦντάς,εὐλογέω
1436,10.3,σε,σύ
1437,10.3,καὶ,καί
1438,10.3,καταράσομαι,καταράομαι
1439,10.3,τοὺς,ὁ
1440,10.3,καταρωμένους,
1441,10.3,σε,σύ
1442,10.3,καὶ,καί
1443,10.3,εὐλογηθήσονται,εὐλογέω
1444,10.3,ἐν,
1445,10.3,σοὶ,
1446,10.3,πᾶσαι,
1447,10.3,αἱ,ὁ
1448,10.3,φυλαὶ,φυλή
1449,10.3,τῆς,ὁ
1450,10.3,γῆς,
1451,10.3,καὶ,καί
1452,10.3,πάλιν,πάλιν
1453,10.3,ἐν,
1454,10.3,τῷ,
1455,10.3,διαχωρισθῆναι,διαχωρίζω
1456,10.3,αὐτὸν,αὐτός
1457,10.3,ἀπὸ,ἀπό
1458,10.3,Λὼτ,
1459,10.3,εἶπεν,εἶπον
1460,10.3,αὐτῷ,αὐτός
1461,10.3,ὁ,ὁ
1462,10.3,θεός,θεός
1463,10.3,Ἀναβλέψας,ἀναβλέπω
1464,10.4,τοῖς,ὁ
1465,10.4,ὀφθαλμοῖς,ὀφθαλμός
1466,10.4,σου,σύ
1467,10.4,ἴδε,
1468,10.4,ἀπὸ,ἀπό
1469,10.4,τοῦ,
1470,10.4,τόπου,τόπος
1471,10.4,οὗ,
1472,10.4,νῦν,νῦν
1473,10.4,σὺ,σύ
1474,10.4,εἶ,
1475,10.4,πρὸς,πρός
1476,10.4,βορρᾶν,Βορέας
1477,10.4,καὶ,καί
1478,10.4,λίβα,
1479,10.4,καὶ,καί
1480,10.4,ἀνατολὰς,
1481,10.4,καὶ,καί
1482,10.4,θάλασσαν,θάλασσα
1483,10.4,ὅτι,
1484,10.4,πᾶσαν,πᾶς
1485,10.4,τὴν,ὁ
1486,10.4,γῆν,
1487,10.4,ἣν,ὅς
1488,10.4,σὺ,σύ
1489,10.4,ὁρᾷς,ὁράω
1490,10.4,σοὶ,
1491,10.4,δώσω,δίδωμι
1492,10.4,αὐτὴν,αὐτός
1493,10.4,καὶ,καί
1494,10.4,τῷ,
1495,10.4,σπέρματί,σπέρμα
1496,10.4,σου,σύ
1497,10.4,ἕως,
1498,10.4,αἰῶνος,αἰών
1499,10.4,καὶ,καί
1500,10.4,ποιήσω,ποιέω
1501,10.4,τὸ,ὁ
1502,10.4,σπέρμα,σπέρμα
1503,10.4,σου,σύ
1504,10.4,ὡς,ὡς
1505,10.4,τὴν,ὁ
1506,10.4,ἄμμον,
1507,10.4,τῆς,ὁ
1508,10.4,γῆς,
1509,10.4,εἰ,εἰ
1510,10.4,δύναταί,δύναμαι
1511,10.4,τις,τις
1512,10.4,ἐξαριθμῆσαι,ἐξαριθμέω
1513,10.5,τὴν,ὁ
1514,10.5,ἄμμον,
1515,10.5,τῆς,ὁ
1516,10.5,γῆς,
1517,10.5,καὶ,καί
1518,10.5,τὸ,ὁ
1519,10.5,σπέρμα,σπέρμα
1520,10.5,σου,σύ
1521,10.5,ἐξαριθμηθήσεται,ἐξαριθμέω
1522,10.5,καὶ,καί
1523,10.5,πάλιν,πάλιν
1524,10.5,λέγει,
1525,10.5,Ἐξήγαγεν,ἐξάγω
